21.20718765,162.2086029,200.963913
21.84330368,151.1348114,200.9585114
20.17673302,153.5688782,200.9177399
21.41070557,150.5548248,200.9582825
20.4228611,168.4552002,200.980957
20.15789604,153.9098206,200.9845429
20.65333176,152.7066345,200.9690247
20.23348427,152.8352356,200.8677826
20.01873207,159.2508698,200.9592896
20.00369835,151.3119965,200.9041901
21.24103928,153.3294067,200.9255524
21.34869766,154.3908386,200.8925171
22.24798203,151.3712463,200.9513397
20.52043724,150.430542,200.9459839
20.13360977,164.6920929,200.9667664
22.26150703,154.2620087,200.9906616
20.83124542,157.8511353,200.9324036
20.20123672,153.5875092,200.8739166
22.15077209,150.429718,200.9158936
20.81470299,151.262558,200.8878021
21.70954132,154.9817658,200.9855499
22.62816429,151.3114319,200.9859924
20.87879753,150.7310638,200.8747253
20.10271072,151.2765656,200.7667084
20.13770485,160.9907837,200.9163208
20.37925911,156.8004761,200.8457336
20.10414886,150.5468903,200.857254
20.78442383,157.0010529,200.9475403
20.97136879,161.5657349,200.9372559
20.17910194,156.4479523,200.983139
21.45501328,155.4367218,200.9702606
20.72036171,159.2401733,200.9104462
22.13803864,153.292511,200.9446411
22.12308311,153.5603638,200.9700165
22.04290962,152.3872986,200.9803467
20.88615608,157.4913025,200.9533081
20.15457153,159.0519257,200.969162
20.020998,154.6782684,200.9645996
20.35615921,152.9714356,200.9329529
22.04340935,151.2639008,200.9373627
20.36123657,150.1718292,200.8375549
21.64871979,160.6214294,200.9847565
21.05123329,155.6067963,200.9389191
20.36047173,151.6204376,200.8701782
20.47259712,161.7354126,200.9430084
21.48469925,161.586441,200.9913483
20.77642441,163.7792816,200.9814911
20.42765808,161.9730988,200.9364777
21.07279587,152.7121735,200.8545685
20.16144943,156.1795502,200.9394989
20.42234612,165.0576935,200.9927063
22.07647896,154.3934937,200.9990692
21.17930984,152.6035461,200.9297333
20.46704865,161.7223663,200.9399719
20.03659058,156.8330078,200.944046
20.06382942,156.0506134,200.9926453
20.14216232,151.0936279,200.8602753
20.64012909,153.2444763,200.8281403
20.16747284,165.1505585,200.9463348
20.23171425,159.9711914,200.8982239
21.33575249,156.6865234,200.959137
20.5766449,163.2579956,200.984314
20.52007484,154.4511566,200.9587402
21.02227592,159.446106,200.9421387
20.34954262,153.0428925,200.8807526
22.42334175,155.4437256,200.9822388
20.3635788,159.182312,200.8683319
21.53375244,151.3238678,200.8933868
20.4250412,160.3913574,200.966507
20.16364479,150.0159454,200.8272705
20.01274109,167.4332428,200.9230042
20.428545,156.7185974,200.915329
20.71928978,151.8782959,200.9608002
21.05722809,153.398056,200.926239
22.40395737,153.405777,200.9698334
20.11201096,154.5366821,200.9865418
21.84188271,151.5605621,200.9462738
20.83744049,150.0870514,200.8831482
20.29396629,171.804596,200.9962463
20.59999466,159.8704071,200.9593811
21.20428848,157.0101929,200.9091797
20.31546211,158.9374847,200.8910523
20.0165596,161.9431915,200.9768524
20.5922966,152.1249237,200.8277893
20.86598015,160.1674805,200.9277802
20.2281456,155.8714142,200.8396454
21.39553833,162.8097534,200.991745
20.03162384,155.2358856,200.8760986
21.22720718,153.023056,200.9182739
21.223032,150.0678253,200.9346771
20.75117683,154.1170349,200.9211884
21.3083992,154.5028076,200.9125366
20.56203461,151.1914978,200.8558502
22.56056786,150.5930023,200.9419708
20.15517616,156.9031982,200.9901428
20.25352859,154.4980164,200.8850861
21.73090172,150.108139,200.9354248
20.020998,160.800766,200.9569092
20.05021095,159.5554962,200.8571014
20.45261955,167.8063965,200.9718475
20.40851402,164.475235,200.9297333
20.50435448,153.0069885,200.9246216
20.27365303,166.8377838,200.9351654
21.82390022,153.6542206,200.9631043
20.69332504,152.9442749,200.8259277
21.10910797,154.9187317,200.9569092
20.29460335,153.836731,200.8229523
21.90645981,157.6477051,200.9979706
20.69917488,164.9735413,200.9885101
20.18964958,172.3379059,200.9890289
21.53667259,150.6698151,200.9822235
20.49222755,153.3244629,200.9268494
20.6409111,155.7692871,200.9607697
20.43013573,156.3206177,200.8650971
21.17432785,157.1189423,200.9890595
20.12581062,154.4766388,200.8237457
20.2364769,151.5422516,200.9466248
20.18670464,154.6027832,200.8661194
20.50322723,151.029068,200.8095093
20.10445023,157.8537293,200.8440704
20.68336296,161.025116,200.9045258
20.47737885,155.1200409,200.9091797
21.23019028,162.759491,200.9808502
20.93501854,164.8629608,200.9875183
21.59951782,150.8093414,200.8944702
20.9219532,151.4300232,200.920044
20.02190781,159.9322205,200.9966431
20.54765892,156.2532044,200.9737701
20.27098274,154.7602692,200.8425446
21.34160995,161.6074982,200.9815674
20.42520905,161.9870911,200.944458
21.56355667,151.9416199,200.9023285
20.18435287,150.0966034,200.8459015
20.86794472,160.2019043,200.9503479
21.07835007,151.5512848,200.8684845
20.82995224,156.6431885,200.8781738
20.4115715,158.1263428,200.9220276
21.83003235,154.8496552,200.9301758
20.11481857,153.357193,200.8895111
20.09986305,166.1679993,200.9476929
20.31668854,159.5011292,200.8941345
20.17469215,157.593338,200.8436127
20.89095688,154.589859,200.9976807
20.4210968,150.1504822,200.9723969
20.77184296,151.1615601,200.9228516
20.45100975,152.5364533,200.9430237
20.39302444,162.6916962,200.9122772
20.18897247,151.5596466,200.9785614
20.20545197,152.6399078,200.8604889
21.26262474,159.6641541,200.9867249
20.17865181,163.5618134,200.9373016
20.22145844,154.3481293,200.8164368
22.60410118,155.1486054,200.9899445
20.09915543,155.8786469,200.9268646
20.61742973,156.353302,200.9223785
21.76990318,151.3334656,200.9599915
20.50075912,156.6630554,200.881958
20.63599586,154.8409424,200.9858856
20.36963272,150.270752,200.7953796
21.25986671,154.8363342,200.9317932
21.14739418,150.4041748,200.8771515
20.09091568,154.0318298,200.8882294
21.37189484,154.9544373,200.9364319
20.12611771,159.4333038,200.9490814
20.90705299,154.2168427,200.8782349
21.03965187,160.2444305,200.9536133
21.17334366,154.5639343,200.9680481
20.23252487,153.2874451,200.8124085
20.99715996,152.3012543,200.8881989
21.73067284,150.959671,200.8898773
21.10477066,154.8644104,200.9290924
21.11401558,151.5438232,200.8806305
20.89338875,158.6598969,200.9521332
21.37586594,150.1689911,200.9393921
20.96582794,155.0317078,200.8638306
20.11357689,154.834198,200.9579315
21.47855759,159.4529114,200.9708862
20.19897842,152.0674286,200.9701386
21.17965317,156.1567841,200.9270325
21.2654705,163.3977814,200.9900665
20.13902855,154.9564667,200.9521484
20.3489933,151.4073944,200.9978333
23.20617104,150.6107025,200.9951019
20.63473511,156.4745483,200.9533234
22.49464989,152.694519,200.9676666
21.41327477,154.5738068,200.9999847
21.92518425,153.3366699,200.9590912
21.65682411,153.6622467,200.9013519
20.3415432,158.9049835,200.9199982
20.07349014,155.8956757,200.9417114
20.42819214,158.5566559,200.8836975
22.00093079,152.2689056,200.9191132
20.42163658,155.9657288,200.8467712
20.21001244,153.4980011,200.9076233
20.20990753,160.2235413,200.9633942
20.29210091,151.2191467,200.8945923
21.03115463,153.7187958,200.9863129
20.15125465,152.341507,200.9295044
21.30417061,151.1400452,200.8762054
20.47294235,159.3189392,200.890686
20.68590355,155.7578278,200.9216614
20.13257599,167.7155609,200.9797821
20.57006645,155.6828308,200.8456116
20.56878471,166.9695282,200.9644318
20.16175461,159.4434815,200.8486939
20.42622757,158.0344696,200.9001617
22.00400352,155.4215698,200.9951019
21.67343521,162.2176819,200.9973602
20.36668015,152.4967346,200.8930359
20.72758865,156.9609528,200.9723206
20.25208282,152.7535858,200.9012451
21.49245644,160.9742584,200.9677124
21.2802372,153.3896332,200.9237824
20.22427559,161.4460144,200.9589539
20.94379807,151.4666596,200.9073334
20.54467201,150.9707489,200.9150391
20.61618996,156.3392944,200.9610291
20.34969139,152.5172577,200.9547424
20.47091484,160.5159149,200.9637756
21.55304718,155.290802,200.9278412
20.15320015,166.0054169,200.9188995
20.13420677,157.1861115,200.8787537
20.77559471,153.8195953,200.9249878
21.37832451,159.0982513,200.966568
20.20135307,163.1996765,200.9791412
20.88314438,150.2967835,200.8171234
20.48401642,164.5164032,200.9348602
20.0274334,154.5182495,200.8056183
21.59958839,153.9573212,200.9644623
20.09887505,158.9947662,200.8508148
21.7571373,151.9442902,200.9067688
21.85723877,151.1406097,200.9821472
20.15288544,150.589035,200.98172
20.820467,159.649292,200.9493256
20.65752792,162.7559815,200.9428711
22.39975166,154.5006714,200.9701538
21.08594513,152.6606445,200.9949493
20.3230648,158.2948303,200.918457
20.803442,154.3473053,200.855484
21.26162529,158.2692413,200.9845581
21.54922676,157.3551025,200.9939728
20.12340546,159.773819,200.8777618
20.67270088,158.3231049,200.9742737
20.57982063,157.2365265,200.9558106
20.7869339,157.9230957,200.9006348
20.42631149,162.6892395,200.942276
20.30482864,153.2601318,200.8515778
20.45245361,152.295105,200.8497772
20.01345062,152.6749268,200.7741242
20.32037926,153.3939972,200.863327
20.09646797,156.5111389,200.9169464
21.0219574,162.6858215,200.9657288
21.82695198,152.3734589,200.9663544
22.62838554,150.1252899,200.9908905
20.69836044,164.5823822,200.9576874
20.04213142,159.4317474,200.8399963
20.08185005,151.0620728,200.9507446
20.47481537,164.6641388,200.9307861
20.63196373,160.2369843,200.9437408
20.44410896,160.799942,200.9010773
22.06751823,151.8458252,200.9307251
21.04595757,154.1198731,200.9543304
21.81810951,150.9305725,200.9410095
20.7185688,151.4610748,200.8242188
20.15668678,154.5915833,200.9467926
21.81904984,155.2830963,200.9897156
20.21312714,156.5251617,200.9072113
20.06406593,157.0581818,200.8557434
21.73244095,153.3920441,200.9052277
20.00165749,168.1914978,200.9973908
20.73465919,166.1759796,200.9630737
20.20935249,153.7582398,200.8220367
20.42162704,155.0713348,200.9240418
20.83012581,160.4387665,200.9632874
20.00574493,162.4447937,200.953949
23.00016403,150.030304,200.9960938
20.21802139,157.44133,200.9493256
20.56833267,159.1446228,200.8950348
20.5651722,154.0217285,200.9664459
22.16943932,152.7888947,200.9390717
20.04088402,150.5606232,200.8945465
21.31044197,152.2702484,200.9859772
20.68309593,156.3431244,200.9927673
20.85169983,150.3021088,200.8088532
21.55601692,156.3099365,200.9576874
21.90592194,154.2276459,200.9912109
21.66333961,153.6668091,200.9522705
22.12431717,158.80159,200.9891815
22.18397522,155.2540436,200.9667511
20.61598206,163.1894074,200.9690399
20.83452988,154.3066406,200.930191
21.63600349,152.8398132,200.9729767
20.56761169,152.2442322,200.8503723
21.14250946,151.44104,200.9296875
21.64525414,151.1167908,200.9984283
20.00708008,155.5275574,200.8252869
21.07907295,156.2686157,200.9181061
20.12542534,152.8058319,200.8839264
21.06442451,155.6517944,200.9472961
21.98397827,151.0104218,200.9305267
20.10569763,154.4610748,200.9679108
20.56541252,154.7133331,200.8920136
20.94631767,155.0554962,200.8626251
21.43474007,161.659729,200.9764099
21.24062157,155.8300781,200.9010925
20.6851387,165.0913849,200.9755402
21.35442734,152.3633881,200.9980469
20.76849937,158.2488251,200.9258118
20.02306557,168.1871643,200.9403992
20.14541245,169.9680328,200.969574
20.64343834,154.4712982,200.8721466
