  5.36331224e+00,7.85595016e+01,2.01063568e+02
   2.04313374e+01,1.59358063e+02,2.01770813e+02
   4.05332899e+00,3.33012772e+01,2.01433792e+02
   4.02782154e+00,3.50270119e+01,2.01958969e+02
   4.43341208e+00,6.41685562e+01,2.01096146e+02
   1.16868744e+01,1.68391708e+02,2.01927612e+02
   1.82338943e+01,1.93374825e+01,2.01998627e+02
   2.22432899e+01,9.32980499e+01,2.01499802e+02
   1.34130468e+01,3.81249237e+01,2.01688400e+02
   7.07323027e+00,1.54556686e+02,2.01537766e+02
   2.38347435e+01,6.43701401e+01,2.01210983e+02
   7.59302330e+00,3.35475922e+01,2.01168076e+02
   9.74491405e+00,3.82872238e+01,2.01681580e+02
   5.16101170e+00,1.99129124e+01,2.01301392e+02
   3.88747859e+00,1.06913765e+02,2.01175446e+02
   1.39088154e+00,4.81908569e+01,2.01802216e+02
   4.51703012e-01,1.19929893e+02,2.01416794e+02
   2.36660938e+01,2.67716503e+00,2.01658600e+02
   7.74786186e+00,3.77199402e+01,2.01840805e+02
   1.42245569e+01,1.60921021e+02,2.01748123e+02
   4.59833574e+00,1.48008240e+02,2.01121338e+02
   8.77247715e+00,1.41721497e+02,2.01027924e+02
   1.79669952e+01,3.21585808e+01,2.01374573e+02
   3.90537691e+00,1.06387405e+02,2.01261551e+02
   1.09901400e+01,1.21392860e+02,2.01034424e+02
   8.44450188e+00,9.24779358e+01,2.01338165e+02
   2.55449247e+00,4.41875458e+01,2.01986130e+02
   2.34030647e+01,1.05677271e+01,2.01370300e+02
   1.35990896e+01,1.30545227e+02,2.01592896e+02
   2.08687687e+01,1.32135239e+02,2.01356110e+02
   1.25209198e+01,5.51102982e+01,2.01464798e+02
   2.19477787e+01,1.31586639e+02,2.01436646e+02
   1.96139050e+01,9.50610886e+01,2.01564590e+02
   8.75567627e+00,2.31089497e+01,2.01215775e+02
   6.16048241e+00,8.54545975e+01,2.01494415e+02
   2.35511570e+01,6.73176193e+01,2.01977615e+02
   1.11484156e+01,4.72720909e+01,2.01233490e+02
   9.84660244e+00,8.12569580e+01,2.01469528e+02
   5.16885376e+00,3.46812210e+01,2.01871933e+02
   1.68137341e+01,1.18411469e+02,2.01972931e+02
   8.39602375e+00,1.42943344e+02,2.01529129e+02
   1.08842480e+00,7.64868622e+01,2.01525772e+02
   3.64368939e+00,6.91131058e+01,2.01998367e+02
   6.04078150e+00,6.90418434e+00,2.01144638e+02
   1.16782637e+01,7.95656052e+01,2.01044617e+02
   1.28090420e+01,1.34241653e+02,2.01038971e+02
   1.92435493e+01,6.15576324e+01,2.01333267e+02
   4.66516256e+00,8.05177078e+01,2.01808197e+02
   6.90864420e+00,8.99114914e+01,2.01562241e+02
   7.60927582e+00,5.80320549e+01,2.01474167e+02
   1.19643984e+01,1.28847794e+02,2.01024246e+02
   1.68840542e+01,1.35052048e+02,2.01630814e+02
   2.94973898e+00,1.01661201e+02,2.01368790e+02
   2.04062767e+01,4.23323059e+01,2.01380096e+02
